"烟台
Yantai","福山区
Fushan District",否 No,"公立医院
Public Hospitals",门诊 OP,"烟台市口腔医院福山分院*
Yantai Stomatological Hospital Fushan Branch*",齿科 Dental,"烟台市福山区永安街69号
69 Yong'an Street, Fushan District, Yantai","上午 8:30 至 下午 5:00
8:30 am - 5:00 pm","上午 8:30 至 下午 5:00
8:30 am - 5:00 pm","400-820-0955 (团险 CGHB)
400-820-7553 (个险 IPMI)",,,,请提前预约。Please make appointment in advance.,http://www.ytkq.com/
"烟台
Yantai","芝罘区
Zhifu District",否 No,"公立医院
Public Hospitals",门诊 OP,"烟台市口腔医院卧龙分院*
Yantai Stomatological Hospital Wolong Branch*",齿科 Dental,"烟台市芝罘区卧龙中路19号
No. 19 Wolong Middle Road, Zhifu District, Yantai","上午 8:30 至 下午 5:00
8:30 am - 5:00 pm","上午 8:30 至 下午 5:00
8:30 am - 5:00 pm","400-820-0955 (团险 CGHB)
400-820-7553 (个险 IPMI)",,,,请提前预约。Please make appointment in advance.,http://www.ytkq.com/
"深圳
Shenzhen","南山区
Nanshan District",否 No,"私立医疗机构
Private Providers",门诊 OP,"唯儿诺-深圳海岸城门诊部
（深圳唯尔诺门诊部）
Wellem-Shenzhen Coastal City Clinic","儿科、儿童体检，儿童眼科，儿童齿科，中医 Pediatrics, Children health checkup, Pediatric ophthalmology，Pediatric dental, TCM","深圳市南山区海德三道199号天利中央广场A座2001室
Room 2001, Blcok A, Tianli Central Plaza, No.199, HaiDeSanDao, Nanshan District, Shenzhen","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm",0755-86570695,,英语/English,,shbilling@wellem.com,
"深圳
Shenzhen","宝安区
Baoan District",否 No,"私立医疗机构
Private Providers",门诊 OP,"唯儿诺-深圳宝安门诊部
（深圳唯双门诊部）
Wellem-Shenzhen Baoan Clinic","儿科、儿童体检，儿童齿科，中医 Pediatrics, Children health checkup, Pediatric dental, TCM","深圳市宝安区新安街道熙龙湾花园商业办公楼(国际西岸大厦)101B
Room 101B, XiLongWan Garden Commercial Office Building (International XiAn Commerical Building), XinAn Street, Baoan District, Shenzhen","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm",0755-27210855,,英语/English,,shbilling@wellem.com,
"深圳
Shenzhen","南山区
Nanshan District",否 No,"私立医疗机构
Private Providers",门诊 OP,"唯儿诺-深圳蛇口门诊部
（深圳唯方门诊部）
Wellem-Shenzhen Shekou Clinic","儿科、儿童体检，儿童齿科，中医 Pediatrics, Children health checkup, Pediatric dental, TCM","深圳市南山区招商街道工业四路四号八号铺
Shop8, No.4, Forth GongYe Rd, ZhaoShang Street, Nanshan District, Shenzhen","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm",0755-26688702,,英语/English,,shbilling@wellem.com,
"杭州
Hangzhou","江干区
Jianggan District",否 No,"私立医疗机构
Private Providers",门诊 OP,"唯儿诺-杭州庆春门诊部
（杭州唯欣门诊部）
Wellem-Hangzhou Qingchun Clinic","儿科、儿童体检，儿童齿科，中医 Pediatrics, Children health checkup, Pediatric dental, TCM","杭州市江干区景昙路9号T3B做全程国际健康医疗中心15楼
Floor 15, Building T3B(Medical Mall), No.9 Jingtan Rd, Jianggan District, Hangzhou","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm",0571-89776699,,英语/English,,shbilling@wellem.com,
"杭州
Hangzhou","江干区
Jianggan District",否 No,"私立医疗机构
Private Providers",门诊 OP,"杭州全程健康医疗门诊部
Hangzhou Quancheng International Medical Health Care Center",心内科、呼吸内科、消化内科、普外科、肿瘤内科、肿瘤外科、妇科、骨科 Cardiology、Pulmonary Medicine、Gastroenterology、General Sugery、Oncology、Gynecology、Orthopedics,"景昙路9号西子国际T3B座全程医疗东面19层
19F, T3B, Xizi International Center, 9 Jingtan Rd","8:00 - 17:00
周一休息
8 am to 5 pm
Monday is not available","8:00 - 17:00
周日休息
8 am to 5 pm
Sunday is not available",0571-85150108,,英语/English,否 No,"邮件预约途径：make appointments by email:
isc@i-quancheng.com
insurance@i-quancheng.com",
"武汉
Wuhan","江汉区
Jianghan District",否 No,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"武汉第一口腔医院江大医院
Wuhan 1st dental hospital Jiangda branch",齿科 Dental,"武汉市江汉区建设大道675号
No 675 Jianshe Road,Jianhan District, Wuhan","上午 8:30 至 下午 5:00
8:30 am - 5:00 pm","上午 8:30 至 下午 5:00
8:00 am - 5:00 pm","027-51766666 (转1)
13971449299 (张婷)",,英语/English,,,
"深圳
Shenzhen","福田区
Futian District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"深圳瑞尔诊所-卓悦汇诊所
Shenzhen ARRAIL Dental Clinic-Zhuoyuehui Clinic","美容修复、隐形正畸、无痛种植、儿童口腔 Cosmetic Dentistry/Invisalign/
Dental Implants/Pediatric Dentistry","深圳市福田区上梅林中康路与梅林路交汇处卓悦汇购物中心5楼15号
No. 15, 5th floor, shopping center, Zhuoyuehui, intersection of Shangmeilin Zhongkang road and Meilin road, Futian District, Shenzhen China","早上 10:00 至 下午 6:30
10:00 am - 6:30 pm","早上 10:00 至 下午 6:30
10:00 am - 6:30 pm",0755-83999891,,英语/English,,请至少提前一天预约。Please make an appointment at lease 24 hours before visiting.,
"深圳
Shenzhen","南山区
Nanshan District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"友睦口腔-南山招商局广场门诊
U-dental—Shenzhen Nanshan China merchants plaza Clinic",齿科 Dental,"深圳市南山区招商街道蛇口望海路1166号招商局广场1#楼2层A、B单元
Units A and B, 2nd Floor, Building1, China Merchants Plaza, No. 1166, Wanghai Road, Shekou Street, Nanshan District, Shenzhen","早上 9:00 至 下午 5:30
9:00 am - 17:30 pm","早上 9:00 至 下午 5:30
9:00 am - 5:30 pm","0755-82893310
0755-82899323
0755-82892313",,英语/English,,"请提前预约。Please make appointment in advance.
Fax: (0755) 82892219",
"深圳
Shenzhen","南山区
Nanshan District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"友睦口腔-南山欢乐海岸门诊
U-dental—Shenzhen Nanshan Huanlehaian Clinic",齿科 Dental,"南山区沙河街道白石路东8号欢乐海岸购物中心F2-017
F2-018AF2-017, F2-018A, The OCT Harbour Shopping Mall, No. 8 Baishi Road, Shahe Street, Nanshan District","早上 10:00 至 下午 6:00
10:00 am - 18:00 pm","早上 10:00 至 下午 6:00
10:00 am - 6:00 pm","0755-83282969
0755-83283919",,英语/English,,"请提前预约。Please make appointment in advance.
Fax: (0755) 83282812",
"深圳
Shenzhen","福田区
Futian District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"友睦口腔-福田华强北门诊
U-dental—Shenzhen Futian Huaqiangbei Clinic",齿科 Dental,"深圳市福田区华强北街道华航社区华强北3003号上步工业区105栋港澳城203
Room203, Building 105 Gangao City Shopping Mall, Shangbu Industrial Area, NO.3003 Huaqiang North Road, Huahang Community, Huaqiang North Street, Futian District, Shenzhen, China","早上 9:00 至 下午 5:30
9:00 am - 5:30 pm","早上 9:00 至 下午 5:30
9:00 am - 5:30 pm","0755-83980929
0755-83986069",,英语/English,,"请提前预约。Please make appointment in advance.
Fax: (0755) 83982663",
"广州
Guangzhou","天河区
Tianhe District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"友睦口腔-广州侨鑫国际门诊
U-dental—Qiaoxin International Financial Center Clinic",齿科 Dental,"广州市天河区珠江新城金穗路62号侨鑫国际金融中心21楼
21st Floor, Qiaoxin International Financial Center, No. 62 Jinsui Road, Zhujiang New Town, Tianhe District, Guangzhou","早上 09:00 至 下午 5:30
9:00 am - 5:30 pm","早上 9:00 至 下午 5:30
9:00 am - 5:30 pm","020-89281588
020-89287288",,英语/English,,"请提前预约。Please make appointment in advance.
Fax: 020-89289160",
"上海
Shanghai","浦东新区
Pudong New District",否 No,"公立医院
Public Hospitals",门诊 OP/住院 IP,"复旦大学附属肿瘤医院质子重离子医院*
Shanghai Proton and Heavy Ion Center*",肿瘤科 Oncologist,"上海市浦东新区康新公路4365号楼1F
1F, No. 4365, Kang Xin Gong Road, Pudong New District, Shanghai","早上 8:00 至 11:00，下午 1:00 至 4:30
8:00 am - 11:00 am, 1:00 pm - 4:30 pm","休息
Closed","400-820-0955 (团险 CGHB)
400-820-7553 (个险 IPMI)",,,,"一、五大重点病种为：鼻咽癌、颅底颅内肿瘤、肺癌、肝癌、前列腺癌。
二、暂不适合收治的患者类型：
       1、14岁及以下儿童
       2、肿瘤患者有多发转移及终末期患者
       3、血液系统肿瘤（白血病、多发性骨髓瘤等）
       4、同一肿瘤部位已接受过2次及以上放射治疗的患者
       5、已进行放射性粒子植入治疗的患者
       6、胃肠道肿瘤（胃癌、除直肠癌外的肠癌以及颈、上胸段以下的食道癌）
       7、无法较长时间保持俯卧及仰卧体位的患者
1. The five major diseases are:
nasopharyngeal carcinoma, intracranial tumor of the skull base, lung cancer, liver cancer, and prostate cancer.
2. The type of patients not suitable for admission:
    1. 14 years old and younger
    2. tumor patients have multiple metastases and end-stage patients
    3. blood system tumors (leukemia, multiple myeloma, etc.)
    4. Patients who have received radiation therapy twice or more in the same tumor site
    5. Patients who have undergone radioactive particle implantation therapy
    6. gastrointestinal tumors (stomach cancer, intestinal cancer other than rectal cancer and esophageal cancer below the neck and upper thoracic)
    7, patients who cannot maintain prone and supine position for a long time",https://www.sphic.org.cn/
"成都
Chengdu","武侯区
Wuhou district",否 No,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"成都百汇馨康
Chengdu parkway Shenton health",全科，心内科 General practice，Cardiology,"成都市武侯区小天竺街75号财富国际12层
12th Floor，Wealth international building，No75 Xiaotianzhu street，Wuhou district，Chengdu","早上 8:00至 12:00，下午 2:30 至 6:00
8:00 am - 12:00 pm, 2:30 pm - 6:00 pm",周六 早上 8:00至 12:00,028-85999979,,英语/English,,请提前预约。Please make appointment in advance.,
"北京
Beijing","顺义区
Shunyi District",否 No,"私立医疗机构
Private Providers",门诊 OP,"北京凤凰联和温榆门诊部
UMP Shunyi Medical Centre","家庭医生（全科/内科)
Family Doctor(GM/IM)","北京市顺义区天竺镇丽来花园一区一号（温榆广场）L1-11
L1-11, No.1 Area 1, Lilai Garden,Tianzhu Town,Shunyi District, Beijing","周一至周四：上午 9:00 至 下午 6:00
周五：休息
Monday to Thursday: 9:00am - 6:00pm
Friday: Closed","周六：休息
周日：上午 9:00 至 下午 6:00
Saturday: Closed
Sunday: 9:00am - 6:00pm",010-84166557,,英语/English,,请提前预约。Please make appointment in advance.,
"北京
Beijing","朝阳区
Chaoyang District",否 No,"私立医疗机构
Private Providers",门诊 OP,"北京凤凰联和银峰诊所
UMP Wangjing SOHO Medical Centre","家庭医生（全科/内科)
Family Doctor(GM/IM)","北京市朝阳区阜通东大街1号院望京SOHO P2座6101室
Rm 6101,Building P2,Wangjing Soho, No.1 Futong East Street, Chaoyang District, Beijing","周一至周五：上午9:00至下午6:00
Monday to Friday: 9:00am - 6:00pm","周六：上午9:00至下午6:00
周日：休息
Saturday: 9:00am - 6:00pm
Sunday: Closed","010-84721500
010-84161708",,英语/English,,请提前预约。Please make appointment in advance.,
"北京
Beijing","西城区
Xicheng District",否 No,"公立医院
Public Hospitals",门诊 OP/住院 IP,"北京市回民医院*
Beijing Huimin Hospital*","眼科、心血管科、脑病科
Ophthalmology, Cardiovascular, Encephalopathy","北京市西城区右安门内大街11号
No.11, You‘anmen Nei Street, Xicheng District, Beijing","上午 8:00 至 11:30, 下午 1:00 至 4:30
8:00 am - 11:30 am, 1:00 pm - 4:30 pm","休息
Closed","400-820-0955 (团险 CGHB)
400-820-7553 (个险 IPMI)",,,,请提前预约。Please make appointment in advance.,http://hmzyk.cnkme.com/
"南昌
Nanchang","东湖区
Donghu District",,"公立医院
Public Hospitals",门诊 OP,"南昌市第一医院
Nanchang No.1 Hospital",,"南昌市东湖区象山北路128号
No.128, North Xiangshan Road, Donghu District, Nangchang","早上 8:00 至 12:00，下午 2:30 - 5:30
8:00 am - 12 am, 2:30 pm - 5:30 pm","休息
Closed",18172800271,,英语/English,,"1. 请提前预约。Please make appointment in advance.
2. 你需要等号。You need to wait.",http://www.cdyfy.com/
"南昌
Nanchang","红谷滩新区
Honggutan New District",,"齿科诊所
Dental Clinic",齿科 Dental,"南昌瑞尔口腔门诊
Nanchang REAL Dental Clinic",,"南昌市红谷滩新区红谷中大道998号
No.998, Honggu Middle Avenue, Honggutan New District","早上 9:00 - 下午 6:00
9:00 am - 6:00 pm","早上 9:00 - 下午 6:00
9:00 am - 6:00 pm",0791-86888120,,英语/English,,请提前预约。Please make appointment in advance.,
"南昌
Nanchang","西湖区
Xihu District",,"私立医疗机构
Private Providers",门诊 OP,"南昌三溪堂国医馆
Nanchang Sanxi Tan Clinic",,"南昌市西湖区洪城路987号丽都广场
Lidu Plaza 987, Hongcheng Road, Nangchang","早上 8:00 - 晚上 9:30
8:00 am - 9:30 pm","早上 8:00 - 晚上 9:30
8:00 am - 9:30 pm",0791-86583737 ,,英语/English  韩语/Korean,,"1.理疗和中医：早上8:00 -下午5:00  Physiotherapy &TCM: 8am - 5pm
2.无需预约，但要先咨询医院。Walk-in is available, better contact to Hospital.                                                ",
"北京
Beijing","西城区
Xicheng District",否 No,"公立医院
Public Hospitals",门诊 OP,"北京协和医院西单院区国际医疗部
Peking Union Medical College Hospital Xidan Branch, International Medical Services","内分泌，乳腺外科，免疫内科,肿瘤内科 Endocrinology，Breast Surgery,Immunology,oncology","北京市西城区大木仓胡同41号近辟才胡同（教育部正门旁边）
No.41 Damucang Hutong, Xicheng District, Beijing, approach to Picai Hutong (near by Ministry of Education)","早上 8:00 至 12:00，下午 1:30 至 4:30
8:00 am - 12:00 pm, 1:30 pm - 4:30 pm","休息
Closed","APP预约
APP for appointment",,英语/English,,"请提前预约。Please make appointment in advance.
患者本人通过APP预约。Patient make appointment on APP by themselves.",http://www.pumch.cn/
"上海
Shanghai","徐汇区
Xuhui District",否 No,"私立医疗机构
Private Providers",门诊 OP,"君和堂中医门诊
Jun He Tang TCM Clinic","儿科、妇科、肿瘤科、针推科、内科 Department of Pediatrics, gynecology, oncology, acupuncture, and internal medicine","上海市徐汇区凯旋路3580号2楼
2 floor, 3580 triumphant Road, Xuhui District, Shanghai","am: 8:00 - 12:00
pm: 12:00 - 17:30","am: 8:00 - 12:00
pm: 12:00 - 17:30",021-64172558,,"台语、英语
（需要预约时注明） Taiwanese Language、
English
(marked when appointment is required)",,请提前预约。Please make appointment in advance.,
"上海
Shanghai","闵行区
Minhang District",否 No,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"上海百佳妇产医院
Shanghai Baijia Maternity Hospital",妇产科 OB/GYN,"上海市闵行区虹梅路1045号
No. 1045 of Hongmei Road, Minhang District, Shanghai City  ","上午 8:00 至 下午 5:00
8:00 am - 5:00 pm","上午 8:00 至 下午 5:00
8:00 am - 5:00 pm","021-67285299
13611850325 (Sabrina 施)
15800633833 (Alex 杨)
18217278620 (Jenny 肖)",,英语/English,,,
"北京
Beijing","海淀区
Haidian District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"北京佳美口腔紫竹院诊所
Jiamei Dental Zizhuyuan Clinic",齿科 Dental,"北京市海淀区紫竹院路88号紫竹园D座
D, Zizhu Park No. 88, Zizhuyuan Rd ,Haidian District,Beijing P.R.C","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","4006509970
010-88552649",,英语/English,,,
"北京
Beijing","海淀区
Haidian District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"北京佳美口腔永定路诊所
Jiamei Dental Yongdinglu Clinic",齿科 Dental,"北京市海淀区永定路70号517-1号
517-1,No. 70 Yongding Rd,Haidian District,Beijing P.R.C","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","4006509970
010-88227175",,英语/English,,,
"北京
Beijing","东城区
DongCheng District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"北京佳美口腔新中街丽德诊所
Jiamei Dental Xinzhongjie Clinic",齿科 Dental,"北京市东城区新中街68号聚龙花园商务楼底商一层
F/1,Julong garden Business floor,No. 68 Xinzhong St,DongCheng District,Beijing P.R.C","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","4006509970
010-65527379",,英语/English,,,
"北京
Beijing","朝阳区
Chaoyang District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"北京佳美口腔望京东路诊所
Jiamei Dental Wangjingdonglu Clinic",齿科 Dental,"北京市朝阳区望京南湖东园122楼底商F-36
F- 36, floor of the 122nd floor east garden, wangjing south lake ,Chaoyang District, Beijing P.R.C","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","4006509970
010-84721636",,英语/English,,,
"北京
Beijing","朝阳区
Chaoyang District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"北京佳美口腔三源里诊所
Jiamei Dental Sanyuanli Clinic",齿科 Dental,"北京市朝阳区三元桥北小街8号
No. 8 north, sanyuanqiao St ,Chaoyang District ,Beijing P.R.C","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","4006509970
010-64645018",,英语/English,,,
"北京
Beijing","朝阳区
Chaoyang District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"北京佳美口腔潘家园诊所
Jiamei Dental Panjiayuan Clinic",齿科 Dental,"北京市朝阳区潘家园嘉禾园小区5号楼裙房01号
NO.01,Building NO.5 Jiaheyuan ,Panjiayuan Rd ,Chaoyang District Beijing P.R.C","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","4006509970
010-87704527",,英语/English,,,
"北京
Beijing","朝阳区
Chaoyang District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"北京佳美口腔酒仙桥诊所
Jiamei Dental Jiuxianqiao Clinic",齿科 Dental,"北京市朝阳区将台路乙2号海润国际公寓公建商业8A
8A Business district Hairun International Apartment,NO.2 B Jiangtai Rd Chaoyang District Beijing P.R.C","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","4006509970
010-51357963",,英语/English,,,
"北京
Beijing","朝阳区
Chaoyang District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"北京佳美口腔劲松诊所
Jiamei Dental Jingsong Clinic",齿科 Dental,"北京市朝阳区东三环南路58号富顿中心C座104
104, C, Fulton Center No.58 East third ring south Rd,Chaoyang District ,Beijing P.R.C","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","4006509970
010-58672410",,英语/English,,,
"北京
Beijing","朝阳区
Chaoyang District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"北京佳美口腔金泰桥诊所
Jiamei Dental Jjntaiqiao Clinic",齿科 Dental,"北京市西城区金融大街27号4层东部
4 / F, tower B, investment plaza ,NO.27 Jinrong St,XiCheng District Beijing P.R.C","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","4006509970
010-66214859",,英语/English,,,
"北京
Beijing","海淀区
Haidian District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"北京佳美口腔海淀桥诊所
Jiamei Dental Haidianqiao Clinic",齿科 Dental,"北京市海淀区苏州街12号西屋国际C座-2038
2038,C,Westinghouse international 12 Suzhou St,Haidian District Beijing P.R.C","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","4006509970
010-82871376",,英语/English,,,
"北京
Beijing","朝阳区
Chaoyang District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"北京佳美口腔广渠路诊所
Jiamei Dental Guangqylu Clinic",齿科 Dental,"北京市朝阳区九龙花园1号楼C座3号
No. 3, C, 1st building Jiu Long Garden Guangqu Rd,Chaoyang District, Beijing P.R.C","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","4006509970
010-87770784",,英语/English,,,
"北京
Beijing","西城区
XiCheng District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"北京佳美口腔阜外诊所
Jiamei Dental Fuwai Clinic",齿科 Dental,"北京市西城区阜成门北大街15号楼11号
NO.11,Building, NO.15 Fuchengmen north St ,XiCheng District Beijing P.R.C","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","4006509970
010-88367550",,英语/English,,,
"北京
Beijing","海淀区
Haidian District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"北京佳美口腔成府路诊所
Jiamei Dental Fuchenglu Clinic",齿科 Dental,"北京市海淀区中关村东路1号院8号楼清华科技园A座A102
A102, A, Tsinghua Science and Technology Park No.8 building, Court No.1, Zhongguancun East Rd, Haidian District ,Beijing P.R.C","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","4006509970
010-82158681",,英语/English,,,
"宁波
Ningbo","北仑区
Beilun District",否 No,"公立医院
Public Hospitals",门诊 OP/住院 IP," 宁波市北仑区人民医院
（浙江大学医学院附属第一医院北仑分院）
BeilunPeople’s Hospital in Ningbo (the First Affiliated Hospital, Zhejiang University, Beilun District)","神经内科、心血管内科 Neurology, Cardiovascular Disease","宁波市北仑区庐山东路1288号
No.1288. Lushan East Street, Beilun District, Ningbo, Zhejiang Province, China","早上 8:00 至 11:30，下午 1:00 至 4:30
8:00 am - 11:30 am, 1:00 pm - 4:30 pm","休息
Closed","0574-86776901
0574-86776201",,,,,http://www.bl91.com/
"杭州
Hangzhou","上城区
Shangcheng District",否 No,"公立医院
Public Hospitals",门诊 OP,"浙大一院国际医疗门诊部
International Medical Outpatient department, The First Affiliated Hospital, zhejiang university school of medicinel","感染科、血液病科、肾脏病科、消化内科、呼吸内科
泌尿外科、肝胆胰外科、普通外科、心血管外科、胸外科 Infectious diseases，Hematology，Nephrology，Digestive department，Respiratory
Urology，Hepatopancreatobiliary Surgery，General Surgery，Vascular，Cardiothoracic","杭州市余杭区文一西路998号18号楼一楼
No. 998, East WenYi Road, Yuhang District, Hangzhou, Zhejiang
杭州市上城区庆春路79号
No.79, Qingchun Road, Shangchen District, Hangzhou","早上 8:30 至 11:30，下午 1:30 至 5:00
（请提前2天预约）
8:30 am - 11:30 am, 1:30 pm - 5:00 pm
(Please make appointment two days in advance)",,0571-88633726 (仅对保险公司开放),,英语/English,,"
1.请提前预约。Please make appointment in advance.
2.海创园门诊部开放：内科、外科、眼科、耳鼻喉科、妇科、口腔科。HCY clinic is open: internal medicine, surgery, ophthalmology, ENT department, gynecology and stomatology.",http://www.zy91.com/
"苏州
Suzhou","工业园区
Industrial Park",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"牙博士湖东机构
Dental Doctor HUDONG Branch",,"苏州工业园区苏州大道东278号领汇广场3幢2层237号商铺
Building 3,Linghui Plaza,No.278 East of Suzhou Avenue,Industrial Park","上午 9:00 至 晚上 6:00
9:00 am - 6:00 pm","上午 9:00 至 晚上 6:00
9:00 am - 6:00 pm",18792627015,,英语/English,否 No,请提前预约。Please make appointment in advance.,
"常熟
Changshu",,否 No,"齿科诊所
Dental Clinic",齿科 Dental,"牙博士常熟机构
Dental Doctor CHANGSHU Branch",,"常熟市书院街126号
No.126 Shuyuan Stree, Changshu City","上午 9:00 至 晚上 6:00
9:00 am - 6:00 pm","上午 9:00 至 晚上 6:00
9:00 am - 6:00pm",18006132602,,英语/English,否 No,请提前预约。Please make appointment in advance.,
"昆山
Kunshan",,否 No,"齿科诊所
Dental Clinic",齿科 Dental,"牙博士昆山城区机构
Dental Doctor KUNSHANBranch",,"昆山开发区前进路281号
No.281, Qianjin Road, Development Zone, Kunshan","上午 9:00 至 晚上 6:00
9:00 am - 6:00 pm","上午 9:00 至 晚上 6:00
9:00 am - 6:00pm",17751228520,,英语/English,否 No,请提前预约。Please make appointment in advance.,
"无锡
Wuxi","梁溪区
Liangxi District",否 No,"私立医疗机构
Private Providers",门诊 OP/住院 IP,"无锡百佳妇产医院
Wuxi Baijia Maternity Hospital","儿科、妇产科、超声科 Department of Pediatrics, OB/GYN, Ultrasound","无锡市梁溪区南湖大道618号
618, Nanhu Avenue, Liangxi District, Wuxi","上午 8:00 至 下午 5:00
8:00 am - 5:00 pm","上午 8:00 至 下午 5:00
8:00 am - 5:00 pm",15961807425,,英语/English,是 Yes,"1.请提前预约。Please make appointment in advance.
2.17点之后只接受产科急诊。After 5pm only obstetrics ER is available.",
"北京
Beijing","海淀区
Haidian District",否 No,"齿科诊所
Dental Clinic",齿科 Dental,"北京拜博融科口腔门诊部
BYBO DENTAL GROUP",齿科 Dental,"北京市海淀区中关村学院南路2号融科中心B座二层
2nd Floor, Block B, Rongke Center, No. 2 South Road, Zhongguancun College, Haidian District, Beijing","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","上午 9:00 至 下午 6:00
9:00 am - 6:00 pm","010-67018086
010-62508320",,英语/English,,请提前预约。Please make appointment in advance.,
"广州
Guangzhou","天河区
Tianhe District",否 No,"私立医疗机构
Private Providers",门诊 OP,"广州卓智诊所
Ismart clinic","儿科、妇产科、心血管科、中医科 Pediatrics, Gynaecology and obstetrics, Cardiovascular, TCM","广州市天河区花城大道优托邦东翼二层
2nd floor, Eutopian Building East, Huacheng Avenue, Tianhe District, Guangzhou City","早上 9:00 至 下午 21:00
9:00 am - 21:00 pm","早上 9:00 至 下午 6:00
9:00 am - 6:00 pm",020-89810868,,"英语/English
",,,
"深圳
Shenzhen","福田区
Futian District",否 No,"私立医疗机构
Private Providers",门诊 OP,"企鹅杏仁医生深圳诊所
Tecent Trusted doctors shenzhen clinic","全科、妇科、皮肤科、儿科、内科、中医、日间手术
GP, Gynecology, Dermatology, Pediatrics, Internal medicine, TCM, Day surgery","深圳市福田区福田街道福田路深圳国际文化大厦506单位
No.506, Shenzhen international culture building, Futian road, Futian district, Shenzhen City","早上 9:00 至 下午 21:00
9:00 am - 21:00 pm","早上 9:00 至 下午 21:00
9:00 am - 21:00 pm",0755-82565760,,"英语/English
",,,
"广州
Guangzhou","天河区
Tianhe District",否 No,"私立医疗机构
Private Providers",门诊 OP,"企鹅杏仁医生广州诊所
Tecent Trusted doctors Guangzhou clinic","全科、妇科、皮肤科、儿科、内科、中医、日间手术
GP, Gynecology, Dermatology, Pediatrics, Internal medicine, TCM, Day surgery","广州市越秀区中山五路193号601之8
No.8 of 601, No.193, Zhongshan fifth road, Yuexiu district, Guangzhou city","早上 9:00 至 下午 21:00
9:00 am - 21:00 pm","早上 9:00 至 下午 21:00
9:00 am - 21:00 pm",020-66892938,,"英语/English
",,,
